Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
18.0,1,9.0,2,3.0,3.0,2.0,0,4,1,0.0,16420.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
32.0,1,7.0,3,4.0,4.0,3.0,0,3,0,1.0,21179.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
40.0,1,17.0,4,4.0,5.0,4.0,0,5,1,3.0,24055.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
31.0,1,6.0,2,3.0,4.0,2.0,0,3,0,0.0,17501.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
41.0,1,33.0,3,4.0,4.0,3.0,0,1,0,2.0,24283.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
33.0,1,14.0,4,3.0,4.0,3.0,0,2,0,2.0,21472.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
39.0,1,10.0,3,4.0,3.0,5.0,0,3,1,1.0,21499.0,Company Invited,Salaried,Male,Basic,Married,Executive
43.0,1,26.0,3,3.0,3.0,8.0,1,3,1,2.0,21437.0,Company Invited,Small Business,Male,Basic,Married,Executive
45.0,1,8.0,3,4.0,3.0,2.0,0,3,1,0.0,17274.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
26.0,3,35.0,3,5.0,3.0,4.0,0,4,0,1.0,27317.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
26.0,1,12.0,2,4.0,4.0,2.0,0,3,1,1.0,17368.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
33.0,3,18.0,3,2.0,3.0,2.0,0,3,1,1.0,23385.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
40.0,1,32.0,4,4.0,3.0,5.0,0,1,0,1.0,29598.0,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
38.0,1,12.0,3,5.0,3.0,1.0,1,1,0,2.0,20329.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
55.0,3,6.0,3,3.0,3.0,4.0,0,2,0,1.0,25239.0,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
38.0,1,17.0,3,2.0,3.0,3.0,1,1,0,2.0,32422.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
18.0,1,11.0,3,3.0,3.0,2.0,0,2,1,1.0,16051.0,Company Invited,Salaried,Male,Basic,Single,Executive
40.0,1,7.0,4,5.0,3.0,3.0,0,3,0,2.0,31420.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
35.0,1,9.0,4,5.0,3.0,5.0,0,5,1,3.0,21446.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
49.0,1,24.0,2,4.0,3.0,2.0,1,3,0,1.0,34502.0,Self Enquiry,Salaried,Male,King,Married,VP
37.0,1,16.0,2,1.0,3.0,2.0,1,1,0,1.0,28744.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
47.0,1,14.0,4,4.0,3.0,8.0,0,1,1,2.0,29523.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
32.0,1,12.0,3,4.0,3.0,2.0,1,4,1,1.0,23499.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
52.0,1,10.0,4,4.0,4.0,5.0,0,5,1,2.0,32412.0,Self Enquiry,Small Business,Female,Super Deluxe,Single,AVP
43.0,3,19.0,3,4.0,5.0,2.0,1,5,1,2.0,32436.0,Company Invited,Salaried,Male,Super Deluxe,Single,AVP
32.0,3,27.0,3,4.0,3.0,3.0,0,2,1,1.0,25610.0,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
30.0,1,30.0,3,2.0,3.0,3.0,0,1,1,2.0,21378.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
33.0,1,16.0,3,4.0,5.0,2.0,0,4,1,2.0,22878.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
41.0,1,16.0,3,4.0,3.0,2.0,0,4,0,1.0,32177.0,Company Invited,Small Business,Female,Standard,Single,Senior Manager
35.0,1,14.0,4,6.0,3.0,3.0,1,5,1,1.0,24752.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
40.0,1,6.0,2,3.0,3.0,5.0,0,3,0,1.0,21513.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
36.0,1,18.0,3,4.0,3.0,2.0,1,5,0,1.0,21338.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
36.0,1,29.0,3,6.0,3.0,2.0,0,4,1,2.0,22908.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
42.0,3,7.0,4,4.0,3.0,2.0,1,2,1,1.0,24671.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
35.0,1,13.0,2,3.0,3.0,4.0,0,3,0,0.0,25221.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
53.0,1,13.0,2,3.0,3.0,4.0,0,1,1,1.0,33606.0,Self Enquiry,Small Business,Female,King,Married,VP
27.0,1,7.0,3,4.0,4.0,3.0,0,5,1,2.0,25075.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
30.0,1,28.0,2,3.0,3.0,5.0,1,2,0,1.0,17132.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
26.0,3,6.0,2,3.0,3.0,2.0,0,5,1,0.0,20296.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
38.0,3,9.0,2,3.0,3.0,1.0,1,3,1,0.0,21861.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
36.0,1,12.0,2,1.0,3.0,4.0,0,1,0,0.0,18038.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
36.0,1,14.0,3,2.0,5.0,1.0,0,3,0,0.0,26713.0,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
30.0,1,30.0,3,3.0,3.0,2.0,0,3,1,2.0,17693.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
31.0,1,16.0,4,4.0,5.0,3.0,0,2,0,2.0,21750.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
27.0,2,24.0,3,4.0,3.0,2.0,1,5,0,2.0,21419.0,Company Invited,Salaried,Female,Basic,Married,Executive
29.0,1,9.0,4,4.0,3.0,4.0,0,4,1,2.0,22163.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
36.0,1,23.0,3,2.0,4.0,2.0,0,4,1,2.0,21104.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
38.0,1,21.0,4,4.0,5.0,3.0,0,4,1,1.0,21712.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
35.0,3,13.0,3,6.0,3.0,2.0,0,4,1,2.0,21029.0,Company Invited,Small Business,Female,Basic,Married,Executive
30.0,3,13.0,2,3.0,4.0,1.0,0,1,0,0.0,17983.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
37.0,3,9.0,2,3.0,3.0,3.0,0,3,0,1.0,22428.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
21.0,1,18.0,4,5.0,5.0,3.0,1,3,0,2.0,21278.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
27.0,1,7.0,3,5.0,3.0,3.0,1,4,0,1.0,21611.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
38.0,3,16.0,3,5.0,4.0,3.0,0,4,0,2.0,22867.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
35.0,3,21.0,2,5.0,3.0,7.0,1,1,1,1.0,20440.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
27.0,1,7.0,4,6.0,3.0,5.0,0,4,1,3.0,23042.0,Company Invited,Salaried,Female,Basic,Married,Executive
29.0,3,14.0,3,4.0,5.0,2.0,0,3,1,2.0,23576.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
25.0,3,14.0,2,3.0,3.0,1.0,1,1,1,1.0,19907.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
50.0,3,6.0,3,3.0,3.0,1.0,0,3,1,1.0,21728.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
32.0,1,9.0,2,3.0,3.0,2.0,0,4,1,0.0,21209.0,Company Invited,Salaried,Female,Basic,Single,Executive
37.0,1,11.0,3,3.0,3.0,1.0,0,3,0,0.0,21347.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
21.0,3,24.0,3,3.0,3.0,1.0,1,5,0,1.0,17625.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
52.0,3,21.0,3,4.0,3.0,6.0,0,3,0,2.0,23614.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
35.0,3,13.0,3,6.0,3.0,2.0,0,4,0,2.0,21029.0,Company Invited,Small Business,Female,Basic,Married,Executive
34.0,3,29.0,4,4.0,4.0,2.0,0,2,0,2.0,24824.0,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
42.0,1,14.0,3,2.0,3.0,3.0,0,3,1,2.0,22054.0,Self Enquiry,Large Business,Female,Basic,Divorced,Executive
52.0,1,10.0,1,3.0,3.0,3.0,0,5,1,0.0,31555.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
39.0,1,19.0,3,5.0,5.0,4.0,0,5,1,1.0,24966.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
31.0,1,7.0,4,4.0,4.0,3.0,0,5,0,2.0,22426.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
42.0,3,17.0,3,4.0,3.0,2.0,0,1,0,2.0,24908.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
43.0,2,9.0,3,4.0,3.0,2.0,1,4,1,2.0,21374.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
56.0,1,9.0,4,4.0,4.0,5.0,0,1,0,2.0,29654.0,Company Invited,Salaried,Male,Standard,Married,Senior Manager
32.0,1,12.0,3,4.0,3.0,2.0,1,4,0,2.0,23499.0,Self Enquiry,Large Business,Male,Basic,Divorced,Executive
51.0,1,14.0,2,5.0,3.0,3.0,0,2,0,1.0,25650.0,Company Invited,Salaried,Male,Standard,Single,Senior Manager
39.0,3,27.0,2,5.0,3.0,7.0,0,5,0,0.0,20736.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
44.0,1,11.0,2,4.0,3.0,4.0,0,1,0,1.0,18162.0,Company Invited,Salaried,Male,Basic,Single,Executive
39.0,1,25.0,3,6.0,3.0,5.0,1,5,0,2.0,24489.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
28.0,1,16.0,3,4.0,4.0,3.0,0,3,1,1.0,20957.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
32.0,3,14.0,4,4.0,5.0,4.0,0,1,1,3.0,28315.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
33.0,3,7.0,3,4.0,3.0,3.0,0,5,1,1.0,29100.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
29.0,1,13.0,2,3.0,3.0,2.0,1,3,0,0.0,21623.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
28.0,3,9.0,3,4.0,5.0,2.0,0,5,0,2.0,21719.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
40.0,1,7.0,3,2.0,3.0,2.0,0,3,1,1.0,28291.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
46.0,1,36.0,3,4.0,3.0,7.0,0,1,1,1.0,22130.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
31.0,1,30.0,4,6.0,3.0,3.0,0,3,0,1.0,21291.0,Company Invited,Salaried,Male,Basic,Married,Executive
46.0,3,11.0,3,3.0,3.0,5.0,1,5,1,1.0,20772.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
34.0,1,25.0,3,3.0,3.0,1.0,0,3,0,0.0,17661.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
32.0,1,21.0,2,3.0,3.0,6.0,0,3,0,1.0,21667.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
34.0,1,9.0,2,3.0,3.0,1.0,0,1,1,0.0,22756.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
53.0,3,8.0,2,3.0,3.0,7.0,0,3,1,0.0,29852.0,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
52.0,3,9.0,3,4.0,4.0,4.0,0,4,0,1.0,29274.0,Company Invited,Small Business,Male,Standard,Divorced,Senior Manager
41.0,1,9.0,3,5.0,3.0,4.0,0,5,0,2.0,21487.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
48.0,3,9.0,4,5.0,3.0,3.0,1,2,1,1.0,21972.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
32.0,1,12.0,4,4.0,5.0,2.0,0,1,0,3.0,28614.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
24.0,1,11.0,3,3.0,5.0,4.0,0,4,0,2.0,21497.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
40.0,3,16.0,3,4.0,4.0,3.0,0,4,0,0.0,24705.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
33.0,1,10.0,2,4.0,4.0,7.0,0,4,0,1.0,17622.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
46.0,3,16.0,3,3.0,4.0,6.0,0,1,0,2.0,22314.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
50.0,3,18.0,2,3.0,3.0,4.0,1,3,1,1.0,31880.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
51.0,1,13.0,2,4.0,3.0,3.0,0,3,1,1.0,21132.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
33.0,1,7.0,4,4.0,3.0,2.0,0,5,1,1.0,20992.0,Company Invited,Salaried,Male,Basic,Married,Executive
33.0,1,7.0,3,4.0,3.0,3.0,1,4,1,1.0,24840.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
31.0,2,24.0,2,1.0,5.0,1.0,0,1,1,0.0,17956.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
57.0,1,30.0,2,1.0,3.0,4.0,1,4,1,0.0,24439.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
24.0,1,11.0,3,2.0,5.0,4.0,0,4,0,2.0,21497.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
55.0,1,8.0,3,3.0,3.0,3.0,1,5,0,1.0,31659.0,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
50.0,1,15.0,3,4.0,4.0,6.0,0,4,0,1.0,26081.0,Self Enquiry,Salaried,Female,Standard,Divorced,Senior Manager
26.0,3,10.0,2,4.0,3.0,2.0,1,1,1,0.0,20828.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
43.0,1,35.0,3,5.0,3.0,2.0,0,3,0,2.0,23201.0,Company Invited,Large Business,Female,Deluxe,Married,Manager
38.0,1,35.0,3,3.0,5.0,1.0,1,3,1,2.0,21673.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
55.0,1,15.0,3,4.0,3.0,2.0,0,2,1,1.0,22458.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
39.0,1,9.0,3,4.0,3.0,3.0,1,5,1,2.0,20380.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
22.0,3,14.0,3,4.0,4.0,3.0,0,5,1,2.0,21357.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
46.0,1,8.0,2,3.0,3.0,7.0,0,5,1,0.0,32861.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
38.0,1,16.0,3,3.0,3.0,1.0,0,5,0,0.0,17684.0,Company Invited,Small Business,Male,Basic,Married,Executive
34.0,3,7.0,3,2.0,5.0,3.0,0,4,0,1.0,22715.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
21.0,3,15.0,2,3.0,3.0,2.0,0,4,1,0.0,17610.0,Company Invited,Small Business,Male,Basic,Single,Executive
36.0,3,22.0,3,4.0,5.0,5.0,0,5,1,0.0,20647.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
39.0,3,16.0,4,5.0,4.0,2.0,0,4,0,1.0,21577.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
56.0,1,15.0,3,4.0,3.0,4.0,1,3,0,2.0,33434.0,Self Enquiry,Small Business,Female,Super Deluxe,Married,AVP
35.0,1,10.0,3,5.0,3.0,5.0,0,1,0,1.0,21657.0,Company Invited,Salaried,Male,Basic,Married,Executive
27.0,1,10.0,3,3.0,3.0,2.0,0,1,0,0.0,17318.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
37.0,1,10.0,2,4.0,4.0,6.0,0,2,1,1.0,23163.0,Self Enquiry,Large Business,Male,Deluxe,Single,Manager
43.0,1,19.0,3,4.0,4.0,2.0,0,1,1,2.0,21444.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
55.0,1,8.0,2,4.0,5.0,1.0,0,5,0,1.0,34038.0,Self Enquiry,Small Business,Male,King,Married,VP
44.0,1,9.0,2,3.0,5.0,5.0,0,5,1,1.0,17362.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
45.0,3,8.0,2,5.0,3.0,1.0,0,5,0,0.0,21632.0,Self Enquiry,Large Business,Male,Deluxe,Single,Manager
39.0,1,6.0,2,1.0,3.0,1.0,0,3,1,0.0,24613.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
28.0,3,9.0,3,6.0,3.0,5.0,0,4,1,2.0,23749.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
42.0,1,19.0,3,4.0,3.0,3.0,0,4,1,1.0,38223.0,Self Enquiry,Large Business,Female,King,Divorced,VP
33.0,1,6.0,2,4.0,3.0,1.0,0,4,0,0.0,21949.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
45.0,1,35.0,2,3.0,3.0,5.0,1,5,1,0.0,24380.0,Self Enquiry,Large Business,Male,Standard,Divorced,Senior Manager
30.0,3,14.0,3,3.0,3.0,6.0,0,3,1,0.0,22264.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
55.0,3,10.0,3,4.0,5.0,4.0,0,4,1,1.0,24618.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
37.0,1,34.0,4,4.0,3.0,8.0,0,3,0,1.0,23915.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
36.0,1,8.0,4,4.0,4.0,3.0,1,3,1,1.0,22927.0,Company Invited,Small Business,Male,Basic,Married,Executive
43.0,3,22.0,3,3.0,3.0,6.0,1,3,0,0.0,31064.0,Self Enquiry,Small Business,Female,Super Deluxe,Married,AVP
37.0,1,17.0,4,4.0,3.0,5.0,0,3,0,3.0,25772.0,Self Enquiry,Large Business,Female,Standard,Divorced,Senior Manager
30.0,3,12.0,3,5.0,4.0,3.0,1,5,0,1.0,22865.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
33.0,3,12.0,3,4.0,4.0,3.0,0,3,1,2.0,25202.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
59.0,3,6.0,3,3.0,3.0,4.0,1,2,0,1.0,26904.0,Self Enquiry,Large Business,Male,Standard,Divorced,Senior Manager
28.0,1,7.0,3,4.0,5.0,7.0,0,3,1,1.0,17080.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
32.0,1,8.0,3,3.0,5.0,2.0,0,1,1,1.0,17439.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
46.0,3,6.0,3,3.0,5.0,2.0,0,2,1,1.0,25453.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
36.0,1,32.0,4,4.0,4.0,3.0,1,3,0,1.0,20700.0,Company Invited,Salaried,Female,Basic,Married,Executive
43.0,1,9.0,3,5.0,5.0,2.0,1,4,1,1.0,21271.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
42.0,3,20.0,3,4.0,3.0,1.0,0,3,1,0.0,21244.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
43.0,1,18.0,2,4.0,4.0,2.0,0,3,1,1.0,29336.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
35.0,1,34.0,4,4.0,4.0,4.0,0,3,0,1.0,20989.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
47.0,2,12.0,4,4.0,4.0,2.0,1,5,0,2.0,23699.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
36.0,3,9.0,2,4.0,3.0,5.0,0,2,0,1.0,24699.0,Company Invited,Small Business,Male,Standard,Divorced,Senior Manager
30.0,1,10.0,4,5.0,3.0,3.0,0,1,0,3.0,30613.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
31.0,3,32.0,3,3.0,3.0,2.0,1,3,0,1.0,20617.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
36.0,1,29.0,4,3.0,4.0,2.0,0,5,1,2.0,30674.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
43.0,1,14.0,4,2.0,4.0,8.0,1,1,0,1.0,21050.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
38.0,3,8.0,2,3.0,4.0,1.0,0,4,1,1.0,22351.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
27.0,3,6.0,3,3.0,4.0,1.0,1,2,0,2.0,21349.0,Company Invited,Small Business,Male,Deluxe,Divorced,Manager
40.0,1,9.0,4,4.0,3.0,2.0,0,1,1,3.0,29616.0,Company Invited,Large Business,Female,Standard,Single,Senior Manager
28.0,1,9.0,3,4.0,5.0,3.0,0,3,1,2.0,21019.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
29.0,1,24.0,4,4.0,5.0,3.0,0,2,0,1.0,23236.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
33.0,3,33.0,4,4.0,3.0,2.0,0,4,1,2.0,23143.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
48.0,1,6.0,3,4.0,3.0,1.0,1,5,0,0.0,20381.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
23.0,1,9.0,4,4.0,3.0,2.0,0,5,1,3.0,21201.0,Self Enquiry,Large Business,Male,Basic,Divorced,Executive
43.0,1,33.0,2,3.0,5.0,1.0,0,4,1,0.0,25820.0,Company Invited,Salaried,Female,Standard,Married,Senior Manager
36.0,1,9.0,4,4.0,5.0,3.0,1,1,1,2.0,20752.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
38.0,1,7.0,3,5.0,3.0,3.0,0,5,0,1.0,24671.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
37.0,1,16.0,4,5.0,3.0,2.0,1,2,0,2.0,22066.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
32.0,1,9.0,2,3.0,3.0,4.0,0,2,1,1.0,26159.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
20.0,1,16.0,2,3.0,3.0,2.0,1,5,0,0.0,16009.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
34.0,3,32.0,3,4.0,3.0,3.0,0,3,0,2.0,23217.0,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
33.0,1,13.0,3,4.0,3.0,5.0,0,2,0,2.0,21716.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
42.0,3,27.0,4,4.0,4.0,3.0,1,4,0,3.0,21818.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
37.0,3,18.0,4,4.0,3.0,2.0,0,5,0,1.0,28416.0,Company Invited,Large Business,Female,Standard,Divorced,Senior Manager
50.0,1,6.0,3,3.0,4.0,4.0,1,1,0,2.0,33172.0,Company Invited,Salaried,Female,King,Married,VP
34.0,3,15.0,3,3.0,3.0,2.0,0,1,0,0.0,20714.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
34.0,1,35.0,4,4.0,3.0,3.0,1,1,1,1.0,23885.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
41.0,3,8.0,3,3.0,5.0,1.0,0,5,1,1.0,31595.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
35.0,1,24.0,3,4.0,3.0,3.0,1,5,1,1.0,23216.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
24.0,1,11.0,3,4.0,4.0,3.0,0,3,1,2.0,21973.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
31.0,2,16.0,3,4.0,3.0,2.0,1,3,1,2.0,25025.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
20.0,3,12.0,4,4.0,4.0,2.0,1,4,1,1.0,21672.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
38.0,1,8.0,2,4.0,4.0,2.0,0,1,1,0.0,17440.0,Company Invited,Small Business,Female,Basic,Single,Executive
53.0,1,12.0,2,3.0,3.0,3.0,0,5,1,1.0,17450.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
33.0,1,9.0,4,3.0,3.0,2.0,0,3,1,3.0,23733.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
35.0,3,9.0,4,4.0,3.0,8.0,0,5,0,1.0,20909.0,Company Invited,Small Business,Female,Basic,Married,Executive
39.0,1,17.0,4,4.0,3.0,2.0,0,5,0,3.0,21362.0,Company Invited,Small Business,Male,Basic,Divorced,Executive
38.0,1,35.0,2,3.0,3.0,2.0,0,3,1,0.0,17406.0,Company Invited,Salaried,Female,Deluxe,Single,Manager
47.0,1,8.0,2,3.0,3.0,2.0,1,4,1,0.0,31752.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
31.0,3,17.0,4,5.0,3.0,3.0,0,1,0,2.0,25256.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
40.0,2,24.0,2,1.0,5.0,1.0,0,1,1,1.0,17387.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
28.0,1,12.0,2,4.0,3.0,2.0,1,4,1,1.0,17703.0,Company Invited,Salaried,Male,Basic,Married,Executive
30.0,1,15.0,4,6.0,5.0,3.0,1,3,0,2.0,20797.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
42.0,3,13.0,4,4.0,3.0,5.0,1,1,0,1.0,32269.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
26.0,1,13.0,2,4.0,5.0,1.0,1,4,1,1.0,17875.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
36.0,3,9.0,2,4.0,3.0,5.0,0,1,0,0.0,24699.0,Company Invited,Small Business,Male,Standard,Married,Senior Manager
42.0,1,8.0,2,3.0,5.0,1.0,0,3,1,1.0,32665.0,Self Enquiry,Small Business,Male,Super Deluxe,Divorced,AVP
35.0,3,14.0,3,4.0,3.0,2.0,1,1,0,2.0,20986.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
31.0,3,13.0,2,4.0,3.0,4.0,0,4,1,1.0,17329.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
37.0,3,10.0,3,5.0,3.0,3.0,1,2,1,1.0,29003.0,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
44.0,3,11.0,2,3.0,4.0,1.0,0,5,1,1.0,33213.0,Self Enquiry,Small Business,Male,King,Divorced,VP
29.0,1,27.0,2,2.0,5.0,2.0,0,5,1,1.0,24980.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
45.0,3,17.0,2,3.0,3.0,4.0,0,4,1,1.0,32650.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
25.0,1,36.0,4,4.0,5.0,3.0,0,4,1,2.0,22585.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
27.0,1,15.0,2,3.0,4.0,7.0,0,3,0,0.0,17024.0,Company Invited,Small Business,Male,Basic,Married,Executive
27.0,1,10.0,4,4.0,5.0,2.0,0,3,0,3.0,21780.0,Company Invited,Large Business,Male,Basic,Single,Executive
45.0,1,16.0,4,4.0,5.0,3.0,1,3,1,1.0,21237.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
